Any,4.00-16.00,duly-till-now,radio-tv,250.00-18425.00,Any,over-seven,4.00,single-male,none,4.00,car,38.00,none,own,1.00,skilled,1.00,yes,yes,good.
0DM,16.00-73.00,duly-till-now,used-car,250.00-18425.00,Any,seven-years,4.00,single-male,none,3.00,building-society,26.00,none,own,1.00,skilled,2.00,yes,yes,good.
Any,4.00-16.00,Any,business,250.00-18425.00,Any,over-seven,4.00,single-male,none,4.00,none,57.00,none,rent,1.00,unskilled-resident,1.00,yes,yes,good.
less-200DM,16.00-73.00,Any,radio-tv,250.00-18425.00,Any,seven-years,3.00,female-divorced,none,2.00,building-society,23.00,none,rent,2.00,skilled,1.00,no,yes,good.
Any,4.00-16.00,duly-till-now,business,250.00-18425.00,Any,seven-years,1.00,single-male,none,4.00,real-estate,74.00,none,own,1.00,unskilled-resident,1.00,yes,yes,good.
Any,4.00-16.00,Any,furniture,250.00-18425.00,Any,seven-years,3.00,female-divorced,none,2.00,building-society,35.00,none,own,1.00,skilled,1.00,yes,no,good.
Any,16.00-73.00,duly-till-now,radio-tv,250.00-18425.00,Any,four-years,3.00,female-divorced,none,3.00,car,57.00,none,own,1.00,unskilled-resident,1.00,yes,yes,good.
less-200DM,16.00-73.00,Any,new-car,250.00-18425.00,Any,one-year,4.00,male-divorced,none,4.00,car,27.00,none,own,2.00,skilled,1.00,yes,yes,bad.
Any,16.00-73.00,duly-till-now,business,250.00-18425.00,Any,four-years,4.00,male-divorced,none,2.00,real-estate,38.00,bank,own,1.00,skilled,1.00,yes,yes,bad.
less-200DM,4.00-16.00,duly-till-now,radio-tv,250.00-18425.00,Any,over-seven,4.00,single-male,none,3.00,car,37.00,none,own,1.00,skilled,2.00,yes,yes,bad.
less-200DM,4.00-16.00,Any,furniture,250.00-18425.00,Any,one-year,4.00,female-divorced,none,3.00,building-society,25.00,none,rent,2.00,skilled,1.00,yes,yes,bad.
0DM,16.00-73.00,duly-till-now,radio-tv,250.00-18425.00,Any,four-years,4.00,female-divorced,none,4.00,car,25.00,bank,rent,2.00,skilled,1.00,yes,yes,bad.
less-200DM,16.00-73.00,duly-till-now,new-car,250.00-18425.00,Any,seven-years,4.00,single-male,none,2.00,none,27.00,none,own,1.00,management,1.00,no,yes,bad.
Any,4.00-16.00,Any,radio-tv,250.00-18425.00,Any,one-year,4.00,single-male,none,2.00,car,34.00,none,own,2.00,management,1.00,no,yes,bad.
less-200DM,16.00-73.00,duly-till-now,radio-tv,250.00-18425.00,Any,one-year,3.00,married-male,none,2.00,car,22.00,none,rent,1.00,skilled,1.00,no,yes,bad.
0DM,16.00-73.00,duly-till-now,business,250.00-18425.00,Any,over-seven,4.00,single-male,co-applicant,4.00,none,36.00,none,rent,1.00,skilled,1.00,yes,yes,bad.
Any,16.00-73.00,duly-till-now,radio-tv,250.00-18425.00,Any,over-seven,3.00,single-male,none,2.00,car,35.00,bank,own,2.00,skilled,1.00,no,yes,bad.
less-200DM,16.00-73.00,Any,business,250.00-18425.00,Any,one-year,3.00,single-male,none,4.00,none,58.00,none,rent,1.00,skilled,1.00,no,yes,bad.
less-200DM,16.00-73.00,Any,business,250.00-18425.00,Any,four-years,2.00,male-divorced,none,2.00,real-estate,30.00,stores,own,2.00,management,1.00,no,yes,bad.
0DM,4.00-16.00,duly-till-now,education,250.00-18425.00,Any,one-year,4.00,female-divorced,none,4.00,building-society,23.00,none,own,1.00,skilled,1.00,yes,yes,bad.
0DM,16.00-73.00,duly-till-now,furniture,250.00-18425.00,Any,over-seven,2.00,single-male,none,2.00,building-society,41.00,bank,own,1.00,skilled,2.00,yes,yes,bad.
0DM,16.00-73.00,Any,furniture,250.00-18425.00,Any,over-seven,3.00,single-male,none,4.00,none,23.00,bank,rent,2.00,skilled,2.00,yes,yes,bad.
0DM,16.00-73.00,duly-till-now,new-car,250.00-18425.00,Any,seven-years,4.00,female-divorced,none,4.00,car,23.00,none,rent,2.00,skilled,1.00,yes,yes,bad.
0DM,16.00-73.00,Any,business,250.00-18425.00,Any,over-seven,2.00,single-male,none,4.00,car,29.00,none,rent,2.00,skilled,1.00,yes,yes,bad.
0DM,16.00-73.00,duly-till-now,furniture,250.00-18425.00,Any,four-years,2.00,married-male,none,4.00,car,20.00,none,own,1.00,skilled,1.00,yes,yes,bad.
less-200DM,4.00-16.00,duly-till-now,new-car,250.00-18425.00,Any,four-years,2.00,female-divorced,none,4.00,car,28.00,none,rent,2.00,skilled,1.00,no,yes,bad.
0DM,16.00-73.00,duly-till-now,radio-tv,250.00-18425.00,Any,four-years,3.00,female-divorced,none,2.00,car,31.00,none,own,1.00,skilled,1.00,no,yes,bad.
0DM,16.00-73.00,duly-till-now,new-car,250.00-18425.00,Any,one-year,4.00,female-divorced,none,3.00,car,23.00,none,rent,1.00,skilled,1.00,no,yes,bad.
less-200DM,16.00-73.00,Any,business,250.00-18425.00,Any,over-seven,4.00,single-male,none,4.00,none,61.00,none,free,1.00,management,1.00,no,yes,bad.
0DM,16.00-73.00,Any,radio-tv,250.00-18425.00,Any,seven-years,3.00,single-male,none,2.00,building-society,26.00,bank,own,2.00,skilled,2.00,no,yes,bad.
less-200DM,16.00-73.00,Any,radio-tv,250.00-18425.00,Any,one-year,4.00,single-male,none,2.00,building-society,25.00,none,own,2.00,unskilled-resident,1.00,yes,yes,bad.
Any,16.00-73.00,Any,education,250.00-18425.00,Any,four-years,4.00,female-divorced,none,2.00,real-estate,30.00,none,own,2.00,skilled,1.00,yes,yes,bad.
less-200DM,4.00-16.00,Any,new-car,250.00-18425.00,Any,unemployed,1.00,single-male,none,2.00,building-society,34.00,none,own,1.00,management,2.00,no,yes,bad.
0DM,16.00-73.00,duly-till-now,new-car,250.00-18425.00,Any,over-seven,4.00,female-divorced,none,2.00,car,29.00,bank,own,1.00,skilled,1.00,yes,yes,bad.
less-200DM,16.00-73.00,duly-till-now,business,250.00-18425.00,Any,over-seven,2.00,female-divorced,none,4.00,building-society,39.00,none,own,1.00,skilled,2.00,yes,yes,bad.
0DM,16.00-73.00,Any,education,250.00-18425.00,Any,four-years,4.00,single-male,none,3.00,none,27.00,bank,own,1.00,skilled,1.00,no,yes,bad.
Any,16.00-73.00,Any,furniture,250.00-18425.00,Any,one-year,2.00,female-divorced,none,4.00,building-society,23.00,none,rent,2.00,skilled,1.00,no,yes,bad.
0DM,4.00-16.00,Any,furniture,250.00-18425.00,Any,over-seven,4.00,single-male,none,4.00,car,44.00,none,own,2.00,skilled,2.00,no,yes,good.
Any,16.00-73.00,duly-till-now,furniture,250.00-18425.00,Any,four-years,3.00,single-male,none,4.00,real-estate,43.00,none,own,1.00,skilled,1.00,no,yes,good.
less-200DM,16.00-73.00,Any,used-car,250.00-18425.00,Any,seven-years,3.00,single-male,none,4.00,building-society,36.00,bank,rent,2.00,management,2.00,no,yes,good.
less-200DM,4.00-16.00,duly-till-now,business,250.00-18425.00,Any,seven-years,3.00,single-male,none,4.00,real-estate,39.00,none,own,1.00,unskilled-resident,1.00,yes,yes,good.
Any,16.00-73.00,Any,furniture,250.00-18425.00,Any,seven-years,2.00,female-divorced,none,4.00,car,40.00,none,own,2.00,skilled,1.00,no,yes,good.
Any,16.00-73.00,Any,new-car,250.00-18425.00,Any,one-year,4.00,female-divorced,none,1.00,building-society,30.00,none,own,2.00,skilled,1.00,yes,yes,good.
less-200DM,4.00-16.00,duly-till-now,radio-tv,250.00-18425.00,Any,four-years,4.00,single-male,none,3.00,real-estate,24.00,none,own,1.00,skilled,1.00,yes,yes,good.
less-200DM,4.00-16.00,duly-till-now,radio-tv,250.00-18425.00,Any,seven-years,4.00,female-divorced,guarantor,2.00,real-estate,44.00,none,own,1.00,unskilled-resident,1.00,yes,yes,good.
Any,4.00-16.00,duly-till-now,radio-tv,250.00-18425.00,Any,one-year,2.00,female-divorced,none,2.00,car,29.00,bank,own,1.00,skilled,1.00,yes,yes,good.
Any,4.00-16.00,duly-till-now,new-car,250.00-18425.00,Any,four-years,3.00,single-male,none,2.00,none,29.00,none,own,1.00,skilled,1.00,yes,yes,good.
less-200DM,4.00-16.00,duly-till-now,radio-tv,250.00-18425.00,Any,four-years,1.00,female-divorced,none,1.00,car,22.00,none,own,1.00,skilled,1.00,no,yes,good.
Any,4.00-16.00,Any,furniture,250.00-18425.00,Any,four-years,1.00,married-male,none,2.00,building-society,27.00,none,own,2.00,skilled,1.00,yes,yes,good.
Any,4.00-16.00,Any,repairs,250.00-18425.00,Any,seven-years,4.00,female-divorced,none,4.00,real-estate,23.00,none,own,2.00,skilled,1.00,yes,yes,good.
Any,16.00-73.00,duly-till-now,radio-tv,250.00-18425.00,Any,seven-years,4.00,married-male,none,3.00,building-society,26.00,none,own,1.00,skilled,1.00,no,yes,good.
Any,4.00-16.00,Any,new-car,250.00-18425.00,Any,four-years,4.00,female-divorced,none,4.00,car,52.00,none,own,2.00,unskilled-resident,1.00,yes,yes,good.
0DM,4.00-16.00,Any,radio-tv,250.00-18425.00,Any,seven-years,1.00,female-divorced,none,4.00,car,31.00,none,own,1.00,skilled,1.00,yes,yes,good.
0DM,16.00-73.00,Any,new-car,250.00-18425.00,Any,over-seven,4.00,single-male,none,4.00,real-estate,65.00,none,own,2.00,skilled,1.00,yes,yes,good.
Any,4.00-16.00,duly-till-now,radio-tv,250.00-18425.00,Any,four-years,3.00,single-male,none,2.00,car,25.00,none,own,1.00,skilled,1.00,yes,yes,good.
Any,4.00-16.00,duly-till-now,retraining,250.00-18425.00,Any,seven-years,4.00,female-divorced,none,3.00,building-society,40.00,none,own,1.00,skilled,1.00,no,yes,good.
Any,4.00-16.00,duly-till-now,radio-tv,250.00-18425.00,Any,four-years,4.00,female-divorced,co-applicant,2.00,real-estate,28.00,none,own,1.00,skilled,1.00,yes,yes,good.
Any,16.00-73.00,Any,furniture,250.00-18425.00,Any,four-years,4.00,single-male,none,4.00,real-estate,36.00,none,own,2.00,skilled,1.00,no,yes,good.
0DM,4.00-16.00,duly-till-now,new-car,250.00-18425.00,Any,one-year,2.00,single-male,none,3.00,real-estate,36.00,none,own,1.00,skilled,1.00,yes,yes,good.
less-200DM,16.00-73.00,Any,furniture,250.00-18425.00,Any,over-seven,3.00,female-divorced,none,4.00,building-society,37.00,none,own,1.00,skilled,1.00,no,yes,good.
Any,16.00-73.00,duly-till-now,business,250.00-18425.00,Any,seven-years,2.00,single-male,none,2.00,car,31.00,none,own,2.00,skilled,1.00,no,yes,good.
Any,16.00-73.00,duly-till-now,new-car,250.00-18425.00,Any,over-seven,4.00,single-male,none,4.00,building-society,36.00,none,own,1.00,skilled,1.00,yes,yes,good.
Any,4.00-16.00,duly-till-now,furniture,250.00-18425.00,Any,one-year,2.00,single-male,none,3.00,building-society,27.00,bank,own,2.00,unskilled-resident,1.00,yes,yes,good.
Any,4.00-16.00,duly-till-now,business,250.00-18425.00,Any,over-seven,1.00,male-divorced,none,2.00,real-estate,28.00,none,own,1.00,skilled,1.00,no,yes,good.
Any,4.00-16.00,duly-till-now,new-car,250.00-18425.00,Any,four-years,3.00,single-male,none,2.00,real-estate,35.00,none,rent,1.00,unskilled-resident,1.00,yes,no,good.
Any,16.00-73.00,duly-till-now,furniture,250.00-18425.00,Any,one-year,1.00,female-divorced,none,1.00,building-society,45.00,stores,own,1.00,unskilled-resident,1.00,yes,yes,good.
less-200DM,16.00-73.00,Any,used-car,250.00-18425.00,Any,unemployed,3.00,single-male,none,4.00,car,27.00,none,own,1.00,skilled,1.00,yes,yes,good.
0DM,4.00-16.00,Any,new-car,250.00-18425.00,Any,four-years,1.00,single-male,none,3.00,real-estate,37.00,none,rent,3.00,skilled,2.00,yes,yes,good.
less-200DM,4.00-16.00,Any,furniture,250.00-18425.00,Any,seven-years,4.00,single-male,none,3.00,car,35.00,none,rent,1.00,skilled,1.00,no,yes,good.
0DM,4.00-16.00,Any,new-car,250.00-18425.00,Any,four-years,4.00,single-male,none,2.00,building-society,30.00,none,own,2.00,skilled,1.00,yes,yes,good.
less-200DM,4.00-16.00,duly-till-now,new-car,250.00-18425.00,Any,seven-years,3.00,single-male,none,4.00,building-society,30.00,none,rent,1.00,skilled,2.00,no,yes,good.
Any,4.00-16.00,duly-till-now,radio-tv,250.00-18425.00,Any,over-seven,2.00,single-male,none,4.00,none,42.00,bank,free,1.00,skilled,2.00,no,yes,good.
less-200DM,16.00-73.00,Any,business,250.00-18425.00,Any,four-years,4.00,single-male,none,4.00,none,38.00,none,free,1.00,skilled,2.00,no,yes,good.
Any,16.00-73.00,Any,used-car,250.00-18425.00,Any,seven-years,3.00,single-male,none,2.00,car,35.00,none,own,2.00,management,1.00,no,yes,good.
Any,4.00-16.00,Any,new-car,250.00-18425.00,Any,four-years,1.00,single-male,none,1.00,real-estate,74.00,none,own,3.00,unemployed-non-resident,2.00,yes,no,good.
less-200DM,4.00-16.00,Any,domestic-app,250.00-18425.00,Any,seven-years,4.00,single-male,none,3.00,building-society,26.00,none,own,1.00,skilled,1.00,yes,yes,good.
0DM,16.00-73.00,Any,used-car,250.00-18425.00,Any,four-years,1.00,female-divorced,guarantor,4.00,car,22.00,bank,rent,1.00,skilled,1.00,yes,no,good.
0DM,16.00-73.00,Any,furniture,250.00-18425.00,Any,four-years,4.00,single-male,none,4.00,real-estate,22.00,stores,own,1.00,skilled,1.00,no,yes,good.
less-200DM,4.00-16.00,duly-till-now,furniture,250.00-18425.00,Any,one-year,4.00,female-divorced,none,1.00,real-estate,20.00,none,own,1.00,skilled,1.00,yes,yes,good.
0DM,16.00-73.00,duly-till-now,used-car,250.00-18425.00,Any,four-years,4.00,male-divorced,none,4.00,building-society,40.00,none,own,1.00,management,1.00,no,yes,good.
Any,16.00-73.00,Any,furniture,250.00-18425.00,Any,seven-years,4.00,single-male,none,3.00,building-society,40.00,none,own,2.00,skilled,1.00,yes,yes,good.
Any,16.00-73.00,duly-till-now,radio-tv,250.00-18425.00,Any,one-year,4.00,single-male,none,1.00,real-estate,33.00,none,own,1.00,skilled,1.00,yes,yes,good.
Any,4.00-16.00,Any,new-car,250.00-18425.00,Any,over-seven,2.00,male-divorced,none,4.00,car,28.00,none,own,2.00,skilled,2.00,no,yes,good.
Any,16.00-73.00,Any,used-car,250.00-18425.00,Any,seven-years,4.00,single-male,none,3.00,car,35.00,none,own,2.00,skilled,1.00,no,yes,good.
Any,16.00-73.00,duly-till-now,furniture,250.00-18425.00,Any,over-seven,3.00,male-divorced,none,4.00,none,51.00,none,free,1.00,skilled,1.00,yes,yes,good.
Any,4.00-16.00,Any,radio-tv,250.00-18425.00,Any,over-seven,4.00,single-male,none,4.00,car,34.00,bank,own,1.00,unskilled-resident,2.00,yes,yes,good.
0DM,16.00-73.00,duly-till-now,radio-tv,250.00-18425.00,Any,one-year,4.00,female-divorced,none,4.00,building-society,28.00,none,rent,1.00,management,1.00,no,yes,good.
less-200DM,16.00-73.00,Any,furniture,250.00-18425.00,Any,four-years,4.00,single-male,none,2.00,car,34.00,stores,own,1.00,skilled,2.00,no,yes,good.
Any,16.00-73.00,Any,radio-tv,250.00-18425.00,Any,over-seven,4.00,single-male,none,1.00,real-estate,47.00,none,own,1.00,skilled,1.00,no,yes,good.
Any,16.00-73.00,duly-till-now,used-car,250.00-18425.00,Any,four-years,2.00,male-divorced,none,4.00,none,48.00,none,free,1.00,skilled,1.00,no,yes,good.
0DM,16.00-73.00,duly-till-now,furniture,250.00-18425.00,Any,four-years,4.00,single-male,none,2.00,car,28.00,none,own,1.00,skilled,1.00,yes,yes,good.
Any,16.00-73.00,Any,radio-tv,250.00-18425.00,Any,four-years,4.00,single-male,none,2.00,car,24.00,none,own,2.00,skilled,1.00,yes,yes,good.
Any,4.00-16.00,Any,radio-tv,250.00-18425.00,Any,over-seven,2.00,single-male,none,4.00,real-estate,63.00,none,own,2.00,unskilled-resident,1.00,no,yes,good.
Any,4.00-16.00,duly-till-now,education,250.00-18425.00,Any,over-seven,4.00,single-male,none,4.00,building-society,47.00,bank,own,3.00,skilled,2.00,no,yes,good.
0DM,4.00-16.00,duly-till-now,new-car,250.00-18425.00,Any,four-years,4.00,married-male,none,3.00,real-estate,27.00,none,own,1.00,unskilled-resident,1.00,yes,yes,good.
less-200DM,4.00-16.00,Any,radio-tv,250.00-18425.00,Any,over-seven,4.00,single-male,guarantor,4.00,real-estate,50.00,none,own,2.00,skilled,1.00,no,yes,good.
Any,16.00-73.00,duly-till-now,radio-tv,250.00-18425.00,Any,four-years,4.00,single-male,none,4.00,car,29.00,none,rent,1.00,management,1.00,no,yes,good.
Any,16.00-73.00,duly-till-now,furniture,250.00-18425.00,Any,seven-years,2.00,female-divorced,none,4.00,building-society,25.00,none,rent,1.00,skilled,1.00,no,yes,good.
Any,16.00-73.00,duly-till-now,used-car,250.00-18425.00,Any,four-years,1.00,single-male,none,3.00,car,26.00,none,own,1.00,skilled,1.00,yes,yes,good.
Any,4.00-16.00,duly-till-now,furniture,250.00-18425.00,Any,four-years,4.00,female-divorced,none,2.00,real-estate,26.00,none,rent,1.00,skilled,1.00,yes,yes,good.
0DM,16.00-73.00,duly-till-now,radio-tv,250.00-18425.00,Any,seven-years,2.00,married-male,none,4.00,car,23.00,none,rent,2.00,unskilled-resident,1.00,yes,yes,good.
less-200DM,16.00-73.00,duly-till-now,radio-tv,250.00-18425.00,Any,one-year,2.00,single-male,none,1.00,car,29.00,none,own,1.00,skilled,1.00,yes,yes,good.
Any,16.00-73.00,Any,radio-tv,250.00-18425.00,Any,four-years,3.00,single-male,none,2.00,car,31.00,none,own,2.00,skilled,1.00,no,yes,good.
0DM,16.00-73.00,duly-till-now,furniture,250.00-18425.00,Any,four-years,2.00,single-male,none,2.00,car,27.00,stores,own,1.00,skilled,1.00,yes,yes,good.
Any,16.00-73.00,Any,business,250.00-18425.00,Any,four-years,2.00,single-male,none,2.00,building-society,26.00,none,own,2.00,unskilled-resident,1.00,yes,yes,good.
Any,4.00-16.00,Any,radio-tv,250.00-18425.00,Any,over-seven,4.00,single-male,none,4.00,real-estate,65.00,none,own,4.00,skilled,1.00,yes,yes,good.
Any,4.00-16.00,Any,education,250.00-18425.00,Any,four-years,2.00,female-divorced,none,4.00,building-society,50.00,none,own,1.00,unskilled-resident,1.00,yes,yes,good.
less-200DM,16.00-73.00,duly-till-now,new-car,250.00-18425.00,Any,one-year,4.00,female-divorced,none,2.00,building-society,24.00,none,own,1.00,management,1.00,yes,yes,bad.
Any,16.00-73.00,duly-till-now,new-car,250.00-18425.00,Any,four-years,3.00,female-divorced,none,3.00,real-estate,21.00,none,rent,1.00,skilled,1.00,yes,yes,bad.
0DM,16.00-73.00,duly-till-now,furniture,250.00-18425.00,Any,seven-years,4.00,female-divorced,none,4.00,real-estate,23.00,none,rent,1.00,skilled,1.00,yes,yes,bad.
0DM,16.00-73.00,Any,repairs,250.00-18425.00,Any,unemployed,2.00,female-divorced,none,4.00,none,55.00,none,free,3.00,unemployed-non-resident,2.00,yes,yes,bad.
0DM,4.00-16.00,Any,new-car,250.00-18425.00,Any,over-seven,4.00,single-male,none,3.00,building-society,35.00,none,own,2.00,skilled,1.00,yes,yes,bad.
0DM,16.00-73.00,duly-till-now,radio-tv,250.00-18425.00,Any,one-year,4.00,single-male,none,3.00,car,34.00,none,own,1.00,skilled,1.00,yes,yes,bad.
less-200DM,4.00-16.00,duly-till-now,radio-tv,250.00-18425.00,Any,four-years,4.00,single-male,none,3.00,real-estate,66.00,none,own,1.00,unskilled-resident,1.00,yes,yes,bad.
0DM,16.00-73.00,duly-till-now,new-car,250.00-18425.00,Any,over-seven,4.00,single-male,co-applicant,1.00,real-estate,45.00,none,own,1.00,skilled,1.00,yes,yes,bad.
less-200DM,16.00-73.00,duly-till-now,radio-tv,250.00-18425.00,Any,four-years,4.00,single-male,guarantor,4.00,building-society,21.00,none,rent,1.00,skilled,1.00,yes,yes,bad.
Any,16.00-73.00,Any,business,250.00-18425.00,Any,four-years,2.00,single-male,none,2.00,car,36.00,stores,own,2.00,skilled,2.00,yes,yes,bad.
less-200DM,16.00-73.00,Any,business,250.00-18425.00,Any,four-years,1.00,single-male,none,4.00,real-estate,36.00,none,own,3.00,unskilled-resident,1.00,no,yes,bad.
0DM,4.00-16.00,Any,new-car,250.00-18425.00,Any,four-years,4.00,single-male,none,4.00,car,48.00,bank,own,2.00,skilled,1.00,yes,yes,bad.
Any,16.00-73.00,duly-till-now,furniture,250.00-18425.00,Any,one-year,4.00,married-male,co-applicant,1.00,building-society,43.00,none,own,1.00,unskilled-resident,2.00,yes,yes,bad.
0DM,16.00-73.00,duly-till-now,furniture,250.00-18425.00,Any,unemployed,4.00,single-male,none,1.00,car,25.00,none,own,1.00,unemployed-non-resident,1.00,yes,yes,bad.
0DM,4.00-16.00,Any,new-car,250.00-18425.00,Any,over-seven,4.00,single-male,none,3.00,car,33.00,none,rent,2.00,skilled,2.00,yes,yes,bad.
Any,16.00-73.00,Any,new-car,250.00-18425.00,Any,over-seven,2.00,single-male,none,4.00,none,39.00,bank,own,2.00,management,2.00,no,yes,bad.
less-200DM,16.00-73.00,Any,others,250.00-18425.00,Any,four-years,2.00,single-male,co-applicant,3.00,car,39.00,none,own,2.00,management,2.00,no,yes,bad.
less-200DM,16.00-73.00,Any,business,250.00-18425.00,Any,over-seven,4.00,male-divorced,none,4.00,real-estate,31.00,none,own,2.00,skilled,1.00,no,yes,bad.
less-200DM,16.00-73.00,duly-till-now,radio-tv,250.00-18425.00,Any,seven-years,1.00,single-male,co-applicant,2.00,none,27.00,bank,own,2.00,skilled,1.00,no,yes,bad.
less-200DM,16.00-73.00,Any,radio-tv,250.00-18425.00,Any,one-year,4.00,single-male,none,3.00,none,30.00,stores,own,2.00,management,1.00,yes,yes,bad.
less-200DM,16.00-73.00,Any,furniture,250.00-18425.00,Any,four-years,2.00,female-divorced,none,3.00,car,30.00,none,own,1.00,management,1.00,no,yes,bad.
0DM,16.00-73.00,Any,new-car,250.00-18425.00,Any,seven-years,4.00,single-male,none,4.00,none,32.00,none,free,2.00,unskilled-resident,2.00,yes,yes,bad.
0DM,16.00-73.00,Any,education,250.00-18425.00,Any,one-year,2.00,single-male,none,1.00,building-society,26.00,none,own,2.00,skilled,1.00,yes,yes,bad.
0DM,16.00-73.00,Any,new-car,250.00-18425.00,Any,unemployed,4.00,single-male,none,2.00,real-estate,43.00,none,free,2.00,skilled,2.00,yes,yes,bad.
0DM,16.00-73.00,duly-till-now,radio-tv,250.00-18425.00,Any,unemployed,4.00,single-male,none,2.00,car,30.00,stores,own,1.00,management,2.00,yes,yes,bad.
0DM,16.00-73.00,Any,used-car,250.00-18425.00,Any,over-seven,3.00,single-male,none,4.00,none,24.00,none,free,2.00,skilled,2.00,yes,yes,bad.
less-200DM,16.00-73.00,duly-till-now,new-car,250.00-18425.00,Any,four-years,4.00,female-divorced,none,2.00,building-society,33.00,none,own,1.00,skilled,1.00,yes,yes,bad.
Any,4.00-16.00,duly-till-now,furniture,250.00-18425.00,Any,one-year,2.00,female-divorced,co-applicant,2.00,car,19.00,none,rent,2.00,skilled,1.00,yes,yes,bad.
0DM,16.00-73.00,duly-till-now,education,250.00-18425.00,Any,over-seven,4.00,single-male,none,4.00,none,40.00,none,own,1.00,management,1.00,no,yes,bad.
0DM,16.00-73.00,duly-till-now,radio-tv,250.00-18425.00,Any,four-years,4.00,single-male,none,4.00,none,23.00,none,free,1.00,skilled,1.00,no,yes,bad.
less-200DM,4.00-16.00,duly-till-now,new-car,250.00-18425.00,Any,four-years,1.00,female-divorced,none,2.00,real-estate,33.00,none,own,1.00,unskilled-resident,1.00,yes,yes,good.
0DM,16.00-73.00,duly-till-now,furniture,250.00-18425.00,Any,one-year,1.00,female-divorced,none,4.00,car,22.00,none,rent,1.00,skilled,1.00,yes,yes,good.
Any,4.00-16.00,duly-till-now,business,250.00-18425.00,Any,seven-years,2.00,single-male,none,4.00,building-society,26.00,none,rent,1.00,skilled,1.00,no,yes,good.
less-200DM,16.00-73.00,Any,business,250.00-18425.00,Any,seven-years,2.00,female-divorced,none,1.00,real-estate,41.00,bank,own,2.00,unskilled-resident,1.00,yes,yes,good.
less-200DM,4.00-16.00,duly-till-now,radio-tv,250.00-18425.00,Any,four-years,2.00,single-male,none,2.00,real-estate,37.00,none,own,1.00,unskilled-resident,2.00,yes,yes,good.
0DM,16.00-73.00,Any,radio-tv,250.00-18425.00,Any,one-year,3.00,single-male,co-applicant,4.00,none,36.00,bank,free,1.00,management,1.00,no,yes,good.
less-200DM,16.00-73.00,duly-till-now,used-car,250.00-18425.00,Any,unemployed,1.00,male-divorced,none,4.00,real-estate,60.00,none,own,1.00,management,1.00,no,yes,good.
Any,4.00-16.00,Any,new-car,250.00-18425.00,Any,seven-years,4.00,female-divorced,none,3.00,car,51.00,none,own,2.00,skilled,1.00,no,yes,good.
Any,16.00-73.00,duly-till-now,radio-tv,250.00-18425.00,Any,over-seven,4.00,single-male,none,4.00,car,39.00,none,own,1.00,skilled,1.00,yes,yes,good.
Any,16.00-73.00,Any,furniture,250.00-18425.00,Any,seven-years,2.00,single-male,none,2.00,building-society,30.00,none,own,2.00,unskilled-resident,1.00,yes,yes,good.
less-200DM,16.00-73.00,Any,new-car,250.00-18425.00,Any,unemployed,2.00,single-male,none,3.00,car,68.00,none,free,3.00,unemployed-non-resident,1.00,no,yes,good.
Any,4.00-16.00,Any,used-car,250.00-18425.00,Any,over-seven,3.00,single-male,none,4.00,none,23.00,none,rent,2.00,skilled,1.00,no,yes,good.
Any,4.00-16.00,Any,furniture,250.00-18425.00,Any,seven-years,2.00,female-divorced,co-applicant,3.00,car,24.00,bank,own,2.00,skilled,1.00,yes,yes,good.
less-200DM,4.00-16.00,Any,radio-tv,250.00-18425.00,Any,seven-years,2.00,single-male,none,4.00,building-society,51.00,none,own,1.00,skilled,1.00,yes,yes,good.
less-200DM,4.00-16.00,Any,business,250.00-18425.00,Any,four-years,2.00,single-male,none,4.00,car,27.00,bank,own,1.00,skilled,1.00,yes,yes,good.
0DM,4.00-16.00,duly-till-now,furniture,250.00-18425.00,Any,four-years,2.00,single-male,guarantor,3.00,building-society,38.00,none,own,1.00,unskilled-resident,2.00,yes,yes,good.
Any,16.00-73.00,duly-till-now,business,250.00-18425.00,Any,seven-years,4.00,single-male,none,1.00,real-estate,25.00,none,own,1.00,skilled,1.00,no,yes,good.
less-200DM,16.00-73.00,duly-till-now,business,250.00-18425.00,Any,over-seven,1.00,single-male,co-applicant,1.00,real-estate,33.00,bank,own,1.00,management,1.00,no,yes,good.
less-200DM,4.00-16.00,duly-till-now,business,250.00-18425.00,Any,one-year,3.00,married-male,none,2.00,real-estate,26.00,none,own,1.00,skilled,1.00,no,yes,good.
less-200DM,4.00-16.00,duly-till-now,radio-tv,250.00-18425.00,Any,over-seven,4.00,single-male,none,4.00,car,27.00,none,own,2.00,unskilled-resident,1.00,yes,yes,good.
Any,16.00-73.00,duly-till-now,radio-tv,250.00-18425.00,Any,four-years,4.00,married-male,none,2.00,building-society,28.00,none,own,1.00,skilled,1.00,yes,yes,good.
Any,4.00-16.00,Any,radio-tv,250.00-18425.00,Any,over-seven,4.00,single-male,none,4.00,real-estate,56.00,none,own,1.00,skilled,1.00,yes,yes,good.
Any,4.00-16.00,duly-till-now,furniture,250.00-18425.00,Any,four-years,3.00,single-male,none,2.00,real-estate,24.00,none,rent,1.00,unskilled-resident,1.00,yes,yes,good.
Any,16.00-73.00,Any,business,250.00-18425.00,Any,four-years,1.00,female-divorced,none,1.00,real-estate,27.00,stores,own,1.00,skilled,1.00,yes,yes,good.
less-200DM,16.00-73.00,Any,radio-tv,250.00-18425.00,Any,four-years,1.00,single-male,none,1.00,real-estate,27.00,none,own,1.00,unskilled-resident,1.00,yes,yes,good.
