15.00-95.00,Private,45857.00,HS-grad,1.00-13.00,Any,Adm-clerical,Any,White,Female,0.00-7262.00,0.00,28.00,United-States,<=50K.
15.00-95.00,Federal-gov,191073.00,HS-grad,1.00-13.00,Any,Armed-Forces,Any,White,Male,0.00-7262.00,0.00,40.00,United-States,<=50K.
15.00-95.00,Private,116632.00,Some-college,1.00-13.00,Married-civ-spouse,Prof-specialty,Any,White,Male,0.00-7262.00,0.00,40.00,United-States,>50K.
15.00-95.00,Private,405855.00,9th,1.00-13.00,Any,Craft-repair,Any,White,Male,0.00-7262.00,0.00,40.00,Mexico,<=50K.
15.00-95.00,Private,298227.00,Some-college,1.00-13.00,Any,Sales,Any,White,Male,0.00-7262.00,0.00,35.00,United-States,<=50K.
15.00-95.00,Private,290521.00,HS-grad,1.00-13.00,Any,Exec-managerial,Any,Black,Female,0.00-7262.00,0.00,40.00,United-States,<=50K.
15.00-95.00,Private,56915.00,HS-grad,1.00-13.00,Married-civ-spouse,Craft-repair,Any,Amer-Indian-Eskimo,Male,0.00-7262.00,0.00,40.00,United-States,<=50K.
15.00-95.00,Private,146538.00,HS-grad,1.00-13.00,Married-civ-spouse,Machine-op-inspct,Any,White,Male,0.00-7262.00,0.00,40.00,United-States,<=50K.
15.00-95.00,Private,206399.00,HS-grad,1.00-13.00,Any,Machine-op-inspct,Any,Black,Female,0.00-7262.00,0.00,40.00,United-States,<=50K.
15.00-95.00,Self-emp-inc,197332.00,Some-college,1.00-13.00,Married-civ-spouse,Craft-repair,Any,White,Male,0.00-7262.00,0.00,55.00,United-States,>50K.
15.00-95.00,Private,245062.00,HS-grad,1.00-13.00,Married-civ-spouse,Craft-repair,Any,White,Male,0.00-7262.00,0.00,40.00,United-States,>50K.
15.00-95.00,Self-emp-not-inc,234885.00,HS-grad,1.00-13.00,Married-civ-spouse,Sales,Any,White,Female,0.00-7262.00,0.00,40.00,United-States,>50K.
15.00-95.00,Private,72887.00,Assoc-voc,1.00-13.00,Married-civ-spouse,Machine-op-inspct,Any,Asian-Pac-Islander,Male,0.00-7262.00,0.00,40.00,United-States,>50K.
15.00-95.00,Private,180374.00,HS-grad,1.00-13.00,Married-civ-spouse,Exec-managerial,Any,White,Female,0.00-7262.00,0.00,40.00,United-States,<=50K.
15.00-95.00,Private,351299.00,Some-college,1.00-13.00,Married-civ-spouse,Transport-moving,Any,Black,Male,0.00-7262.00,0.00,50.00,United-States,<=50K.
15.00-95.00,Private,54012.00,HS-grad,1.00-13.00,Married-civ-spouse,Transport-moving,Any,White,Male,0.00-7262.00,0.00,60.00,United-States,<=50K.
15.00-95.00,Private,116632.00,Assoc-acdm,1.00-13.00,Any,Farming-fishing,Any,White,Male,0.00-7262.00,0.00,40.00,United-States,<=50K.
15.00-95.00,Local-gov,288825.00,HS-grad,1.00-13.00,Married-civ-spouse,Transport-moving,Any,Black,Male,0.00-7262.00,0.00,40.00,United-States,<=50K.
15.00-95.00,Private,132601.00,Bachelors,13.00-20.00,Married-civ-spouse,Prof-specialty,Any,White,Male,0.00-7262.00,0.00,50.00,United-States,<=50K.
15.00-95.00,Private,193374.00,1st-4th,1.00-13.00,Any,Craft-repair,Any,White,Male,0.00-7262.00,0.00,40.00,United-States,<=50K.
15.00-95.00,Private,170070.00,Bachelors,13.00-20.00,Any,Tech-support,Any,White,Female,0.00-7262.00,0.00,20.00,United-States,<=50K.
15.00-95.00,Private,126708.00,HS-grad,1.00-13.00,Married-civ-spouse,Adm-clerical,Any,White,Female,0.00-7262.00,0.00,60.00,United-States,<=50K.
15.00-95.00,Private,35598.00,HS-grad,1.00-13.00,Any,Transport-moving,Any,White,Male,0.00-7262.00,0.00,40.00,United-States,<=50K.
15.00-95.00,Private,33983.00,Some-college,1.00-13.00,Married-civ-spouse,Transport-moving,Any,White,Male,0.00-7262.00,0.00,40.00,United-States,<=50K.
15.00-95.00,Private,192776.00,Masters,13.00-20.00,Married-civ-spouse,Exec-managerial,Any,White,Male,0.00-7262.00,1977.00,45.00,United-States,>50K.
15.00-95.00,Private,118551.00,Bachelors,13.00-20.00,Married-civ-spouse,Tech-support,Any,White,Female,0.00-7262.00,0.00,16.00,United-States,>50K.
15.00-95.00,Private,201965.00,Some-college,1.00-13.00,Any,Prof-specialty,Any,White,Male,0.00-7262.00,0.00,40.00,United-States,>50K.
15.00-95.00,Private,285020.00,HS-grad,1.00-13.00,Any,Craft-repair,Any,White,Male,0.00-7262.00,0.00,40.00,United-States,<=50K.
15.00-95.00,Private,303990.00,HS-grad,1.00-13.00,Any,Transport-moving,Any,White,Male,0.00-7262.00,0.00,60.00,United-States,<=50K.
15.00-95.00,Private,49401.00,Assoc-voc,1.00-13.00,Any,Other-service,Any,White,Female,0.00-7262.00,0.00,24.00,United-States,<=50K.
15.00-95.00,Private,279196.00,Bachelors,13.00-20.00,Any,Craft-repair,Any,White,Female,0.00-7262.00,0.00,40.00,United-States,<=50K.
15.00-95.00,Private,211870.00,9th,1.00-13.00,Any,Other-service,Any,White,Male,0.00-7262.00,0.00,6.00,United-States,<=50K.
15.00-95.00,Private,281432.00,Some-college,1.00-13.00,Any,Handlers-cleaners,Any,White,Male,0.00-7262.00,0.00,30.00,United-States,<=50K.
15.00-95.00,Private,161155.00,10th,1.00-13.00,Any,Other-service,Any,White,Male,0.00-7262.00,0.00,40.00,United-States,<=50K.
15.00-95.00,Private,197904.00,HS-grad,1.00-13.00,Any,Other-service,Any,White,Female,0.00-7262.00,0.00,35.00,United-States,<=50K.
15.00-95.00,Private,111746.00,Assoc-acdm,1.00-13.00,Married-civ-spouse,Craft-repair,Any,White,Male,0.00-7262.00,0.00,45.00,Portugal,<=50K.
15.00-95.00,Self-emp-not-inc,170721.00,Some-college,1.00-13.00,Married-civ-spouse,Craft-repair,Any,White,Male,0.00-7262.00,0.00,20.00,United-States,<=50K.
15.00-95.00,State-gov,70100.00,Bachelors,13.00-20.00,Any,Prof-specialty,Any,White,Male,0.00-7262.00,0.00,20.00,United-States,<=50K.
15.00-95.00,Private,193626.00,HS-grad,1.00-13.00,Any,Craft-repair,Any,White,Female,0.00-7262.00,0.00,40.00,United-States,<=50K.
15.00-95.00,Private,189775.00,Some-college,1.00-13.00,Any,Adm-clerical,Any,Black,Female,0.00-7262.00,0.00,20.00,United-States,<=50K.
15.00-95.00,Local-gov,286967.00,HS-grad,1.00-13.00,Married-civ-spouse,Transport-moving,Any,White,Male,0.00-7262.00,0.00,45.00,United-States,<=50K.
15.00-95.00,Local-gov,164427.00,Bachelors,13.00-20.00,Any,Prof-specialty,Any,White,Female,0.00-7262.00,0.00,40.00,United-States,<=50K.
15.00-95.00,Private,91039.00,Bachelors,13.00-20.00,Married-civ-spouse,Sales,Any,White,Male,7262.00-100000.00,0.00,60.00,United-States,>50K.
15.00-95.00,Private,347934.00,HS-grad,1.00-13.00,Any,Other-service,Any,White,Female,0.00-7262.00,0.00,35.00,United-States,<=50K.
15.00-95.00,Federal-gov,371373.00,HS-grad,1.00-13.00,Any,Adm-clerical,Any,White,Male,0.00-7262.00,0.00,40.00,United-States,<=50K.
15.00-95.00,Private,32220.00,Assoc-acdm,1.00-13.00,Any,Exec-managerial,Any,White,Female,0.00-7262.00,0.00,60.00,United-States,<=50K.
15.00-95.00,Private,187251.00,HS-grad,1.00-13.00,Any,Prof-specialty,Any,White,Female,0.00-7262.00,0.00,25.00,United-States,<=50K.
15.00-95.00,Private,178107.00,Bachelors,13.00-20.00,Any,Craft-repair,Any,White,Male,0.00-7262.00,0.00,20.00,United-States,<=50K.
15.00-95.00,Private,343121.00,HS-grad,1.00-13.00,Any,Adm-clerical,Any,White,Female,0.00-7262.00,0.00,36.00,United-States,<=50K.
15.00-95.00,Private,262749.00,Some-college,1.00-13.00,Any,Machine-op-inspct,Any,White,Male,0.00-7262.00,0.00,40.00,United-States,<=50K.
15.00-95.00,Private,403107.00,5th-6th,1.00-13.00,Any,Other-service,Any,White,Male,0.00-7262.00,0.00,40.00,El-Salvador,<=50K.
15.00-95.00,Private,64293.00,Some-college,1.00-13.00,Any,Prof-specialty,Any,White,Female,0.00-7262.00,0.00,35.00,United-States,<=50K.
15.00-95.00,Local-gov,324960.00,HS-grad,1.00-13.00,Any,Farming-fishing,Any,White,Male,0.00-7262.00,0.00,40.00,Poland,<=50K.
15.00-95.00,Local-gov,114060.00,HS-grad,1.00-13.00,Married-civ-spouse,Transport-moving,Any,White,Male,0.00-7262.00,0.00,40.00,United-States,<=50K.
15.00-95.00,Private,48925.00,Some-college,1.00-13.00,Married-civ-spouse,Adm-clerical,Any,White,Male,0.00-7262.00,0.00,40.00,United-States,<=50K.
15.00-95.00,Private,180980.00,Some-college,1.00-13.00,Any,Other-service,Any,White,Female,0.00-7262.00,0.00,42.00,France,<=50K.
15.00-95.00,Private,181054.00,Bachelors,13.00-20.00,Any,Sales,Any,White,Female,0.00-7262.00,0.00,40.00,United-States,<=50K.
15.00-95.00,Private,388093.00,Bachelors,13.00-20.00,Any,Exec-managerial,Any,Black,Male,0.00-7262.00,0.00,40.00,United-States,<=50K.
15.00-95.00,Private,249609.00,Some-college,1.00-13.00,Any,Protective-serv,Any,White,Male,0.00-7262.00,0.00,8.00,United-States,<=50K.
15.00-95.00,Private,112131.00,Some-college,1.00-13.00,Married-civ-spouse,Exec-managerial,Any,White,Male,0.00-7262.00,0.00,40.00,United-States,<=50K.
15.00-95.00,Local-gov,543162.00,HS-grad,1.00-13.00,Any,Adm-clerical,Any,Black,Female,0.00-7262.00,0.00,40.00,United-States,<=50K.
15.00-95.00,Private,91996.00,HS-grad,1.00-13.00,Any,Other-service,Any,White,Female,0.00-7262.00,0.00,40.00,United-States,<=50K.
15.00-95.00,Private,141944.00,Assoc-voc,1.00-13.00,Any,Handlers-cleaners,Any,White,Male,0.00-7262.00,1380.00,42.00,United-States,<=50K.
15.00-95.00,Private,37070.00,Assoc-voc,1.00-13.00,Any,Craft-repair,Any,White,Male,0.00-7262.00,0.00,45.00,United-States,<=50K.
15.00-95.00,Private,337587.00,Some-college,1.00-13.00,Married-civ-spouse,Prof-specialty,Any,White,Male,0.00-7262.00,0.00,50.00,United-States,>50K.
15.00-95.00,Private,189346.00,HS-grad,1.00-13.00,Any,Craft-repair,Any,White,Male,0.00-7262.00,0.00,45.00,United-States,<=50K.
15.00-95.00,Private,267044.00,Some-college,1.00-13.00,Any,Adm-clerical,Any,Amer-Indian-Eskimo,Female,0.00-7262.00,0.00,20.00,United-States,<=50K.
15.00-95.00,Private,108116.00,Bachelors,13.00-20.00,Married-civ-spouse,Prof-specialty,Any,White,Male,0.00-7262.00,0.00,50.00,United-States,>50K.
15.00-95.00,Self-emp-inc,99146.00,Bachelors,13.00-20.00,Married-civ-spouse,Exec-managerial,Any,White,Male,7262.00-100000.00,0.00,80.00,United-States,>50K.
15.00-95.00,Private,196232.00,HS-grad,1.00-13.00,Married-civ-spouse,Exec-managerial,Any,White,Male,7262.00-100000.00,0.00,50.00,United-States,>50K.
15.00-95.00,Local-gov,248344.00,Some-college,1.00-13.00,Any,Handlers-cleaners,Any,Black,Male,0.00-7262.00,0.00,50.00,United-States,<=50K.
15.00-95.00,Local-gov,186035.00,Some-college,1.00-13.00,Married-civ-spouse,Tech-support,Any,White,Male,0.00-7262.00,0.00,45.00,United-States,>50K.
15.00-95.00,Private,177905.00,Some-college,1.00-13.00,Any,Machine-op-inspct,Any,White,Male,0.00-7262.00,0.00,58.00,United-States,>50K.
15.00-95.00,Private,85812.00,Some-college,1.00-13.00,Married-civ-spouse,Sales,Any,White,Female,0.00-7262.00,0.00,40.00,United-States,<=50K.
15.00-95.00,Private,221172.00,Bachelors,13.00-20.00,Married-civ-spouse,Exec-managerial,Any,White,Male,0.00-7262.00,0.00,40.00,United-States,>50K.
15.00-95.00,Private,99183.00,Some-college,1.00-13.00,Any,Adm-clerical,Any,White,Female,0.00-7262.00,0.00,9.00,United-States,<=50K.
15.00-95.00,Self-emp-not-inc,190387.00,HS-grad,1.00-13.00,Married-civ-spouse,Craft-repair,Any,White,Male,0.00-7262.00,0.00,50.00,United-States,<=50K.
15.00-95.00,Self-emp-not-inc,202692.00,Masters,13.00-20.00,Married-civ-spouse,Prof-specialty,Any,White,Male,0.00-7262.00,0.00,40.00,United-States,<=50K.
15.00-95.00,Private,109339.00,11th,1.00-13.00,Any,Machine-op-inspct,Any,Other,Female,0.00-7262.00,0.00,46.00,Puerto-Rico,<=50K.
15.00-95.00,Private,108658.00,HS-grad,1.00-13.00,Any,Machine-op-inspct,Any,White,Male,0.00-7262.00,0.00,40.00,United-States,<=50K.
15.00-95.00,Private,197202.00,HS-grad,1.00-13.00,Married-civ-spouse,Other-service,Any,Black,Male,0.00-7262.00,0.00,40.00,United-States,<=50K.
15.00-95.00,Private,101739.00,Assoc-acdm,1.00-13.00,Married-civ-spouse,Exec-managerial,Any,White,Female,0.00-7262.00,0.00,50.00,United-States,>50K.
15.00-95.00,Private,231559.00,Prof-school,13.00-20.00,Married-civ-spouse,Prof-specialty,Any,White,Male,7262.00-100000.00,0.00,48.00,United-States,>50K.
15.00-95.00,Local-gov,207853.00,12th,1.00-13.00,Married-civ-spouse,Tech-support,Any,White,Male,0.00-7262.00,0.00,50.00,United-States,<=50K.
15.00-95.00,Private,190942.00,1st-4th,1.00-13.00,Any,Priv-house-serv,Any,Black,Female,0.00-7262.00,0.00,30.00,United-States,<=50K.
15.00-95.00,Private,102345.00,Assoc-voc,1.00-13.00,Any,Craft-repair,Any,White,Male,0.00-7262.00,0.00,40.00,United-States,<=50K.
15.00-95.00,Self-emp-inc,41493.00,Bachelors,13.00-20.00,Any,Farming-fishing,Any,White,Female,0.00-7262.00,0.00,45.00,United-States,<=50K.
15.00-95.00,Private,210525.00,Some-college,1.00-13.00,Married-civ-spouse,Transport-moving,Any,White,Male,0.00-7262.00,0.00,40.00,United-States,<=50K.
15.00-95.00,Private,133937.00,Doctorate,13.00-20.00,Any,Prof-specialty,Any,White,Male,0.00-7262.00,0.00,40.00,United-States,<=50K.
15.00-95.00,Private,237903.00,Some-college,1.00-13.00,Any,Handlers-cleaners,Any,White,Female,0.00-7262.00,0.00,40.00,United-States,<=50K.
15.00-95.00,Private,163862.00,HS-grad,1.00-13.00,Any,Transport-moving,Any,White,Male,0.00-7262.00,0.00,40.00,United-States,<=50K.
15.00-95.00,Private,201872.00,Some-college,1.00-13.00,Married-civ-spouse,Sales,Any,White,Male,0.00-7262.00,0.00,50.00,United-States,<=50K.
15.00-95.00,Private,84179.00,HS-grad,1.00-13.00,Any,Handlers-cleaners,Any,White,Female,0.00-7262.00,0.00,45.00,United-States,<=50K.
15.00-95.00,Private,51662.00,10th,1.00-13.00,Married-civ-spouse,Other-service,Any,White,Female,0.00-7262.00,0.00,8.00,United-States,<=50K.
15.00-95.00,Local-gov,233327.00,Some-college,1.00-13.00,Married-civ-spouse,Protective-serv,Any,White,Male,0.00-7262.00,0.00,40.00,United-States,<=50K.
15.00-95.00,Private,259510.00,HS-grad,1.00-13.00,Any,Handlers-cleaners,Any,White,Male,0.00-7262.00,0.00,36.00,United-States,<=50K.
15.00-95.00,Private,184831.00,Some-college,1.00-13.00,Any,Craft-repair,Any,White,Male,0.00-7262.00,0.00,40.00,United-States,<=50K.
15.00-95.00,Self-emp-not-inc,245724.00,Some-college,1.00-13.00,Any,Exec-managerial,Any,White,Male,0.00-7262.00,0.00,50.00,United-States,<=50K.
15.00-95.00,Self-emp-not-inc,27053.00,HS-grad,1.00-13.00,Any,Other-service,Any,White,Female,0.00-7262.00,0.00,40.00,United-States,<=50K.
15.00-95.00,Private,205343.00,11th,1.00-13.00,Any,Adm-clerical,Any,White,Female,0.00-7262.00,0.00,40.00,United-States,<=50K.
15.00-95.00,Private,229328.00,HS-grad,1.00-13.00,Married-civ-spouse,Machine-op-inspct,Any,Black,Female,0.00-7262.00,0.00,40.00,United-States,<=50K.
15.00-95.00,Federal-gov,319560.00,Assoc-voc,1.00-13.00,Any,Craft-repair,Any,Black,Female,0.00-7262.00,0.00,40.00,United-States,>50K.
15.00-95.00,Private,136218.00,11th,1.00-13.00,Any,Machine-op-inspct,Any,White,Female,0.00-7262.00,0.00,40.00,United-States,<=50K.
15.00-95.00,Private,54576.00,HS-grad,1.00-13.00,Married-civ-spouse,Machine-op-inspct,Any,White,Male,0.00-7262.00,0.00,40.00,United-States,<=50K.
15.00-95.00,Private,148291.00,HS-grad,1.00-13.00,Married-civ-spouse,Tech-support,Any,White,Female,0.00-7262.00,0.00,32.00,United-States,<=50K.
15.00-95.00,Private,152453.00,11th,1.00-13.00,Married-civ-spouse,Other-service,Any,White,Male,0.00-7262.00,0.00,40.00,Mexico,<=50K.
15.00-95.00,Private,114053.00,Bachelors,13.00-20.00,Any,Transport-moving,Any,White,Male,0.00-7262.00,0.00,55.00,United-States,<=50K.
15.00-95.00,Private,212960.00,Bachelors,13.00-20.00,Married-civ-spouse,Sales,Any,White,Male,0.00-7262.00,0.00,35.00,United-States,>50K.
15.00-95.00,Private,264052.00,Some-college,1.00-13.00,Married-civ-spouse,Prof-specialty,Any,White,Male,0.00-7262.00,0.00,50.00,United-States,>50K.
15.00-95.00,Private,82804.00,HS-grad,1.00-13.00,Any,Handlers-cleaners,Any,Black,Female,0.00-7262.00,0.00,40.00,United-States,<=50K.
15.00-95.00,Self-emp-not-inc,334273.00,Bachelors,13.00-20.00,Married-civ-spouse,Prof-specialty,Any,White,Male,0.00-7262.00,0.00,60.00,United-States,>50K.
15.00-95.00,Private,27337.00,HS-grad,1.00-13.00,Any,Handlers-cleaners,Any,Amer-Indian-Eskimo,Male,0.00-7262.00,0.00,48.00,United-States,<=50K.
15.00-95.00,Self-emp-inc,188436.00,Masters,13.00-20.00,Married-civ-spouse,Exec-managerial,Any,White,Male,0.00-7262.00,0.00,45.00,United-States,<=50K.
15.00-95.00,Private,433665.00,7th-8th,1.00-13.00,Any,Other-service,Any,White,Female,0.00-7262.00,0.00,40.00,Mexico,<=50K.
15.00-95.00,Self-emp-not-inc,110663.00,HS-grad,1.00-13.00,Any,Craft-repair,Any,White,Male,0.00-7262.00,0.00,35.00,United-States,<=50K.
15.00-95.00,Private,87490.00,Masters,13.00-20.00,Any,Exec-managerial,Any,White,Male,0.00-7262.00,0.00,42.00,United-States,<=50K.
15.00-95.00,Private,354351.00,HS-grad,1.00-13.00,Any,Craft-repair,Any,White,Male,0.00-7262.00,0.00,40.00,United-States,<=50K.
15.00-95.00,Private,95469.00,HS-grad,1.00-13.00,Married-civ-spouse,Prof-specialty,Any,White,Male,0.00-7262.00,0.00,40.00,United-States,<=50K.
15.00-95.00,Private,242718.00,11th,1.00-13.00,Any,Sales,Any,White,Male,0.00-7262.00,0.00,12.00,United-States,<=50K.
15.00-95.00,Private,22463.00,Assoc-voc,1.00-13.00,Married-civ-spouse,Craft-repair,Any,White,Male,0.00-7262.00,1977.00,40.00,United-States,>50K.
15.00-95.00,Private,158156.00,Doctorate,13.00-20.00,Any,Prof-specialty,Any,White,Female,0.00-7262.00,0.00,70.00,United-States,<=50K.
15.00-95.00,Private,350162.00,Bachelors,13.00-20.00,Married-civ-spouse,Exec-managerial,Any,White,Male,0.00-7262.00,0.00,40.00,United-States,>50K.
15.00-95.00,Self-emp-not-inc,28738.00,Assoc-acdm,1.00-13.00,Any,Sales,Any,White,Female,0.00-7262.00,0.00,35.00,United-States,<=50K.
15.00-95.00,Local-gov,283635.00,Bachelors,13.00-20.00,Any,Prof-specialty,Any,White,Female,0.00-7262.00,0.00,40.00,United-States,<=50K.
15.00-95.00,Self-emp-not-inc,86646.00,Some-college,1.00-13.00,Married-civ-spouse,Craft-repair,Any,White,Male,0.00-7262.00,0.00,45.00,United-States,<=50K.
15.00-95.00,Private,69884.00,HS-grad,1.00-13.00,Married-civ-spouse,Sales,Any,White,Male,0.00-7262.00,0.00,40.00,United-States,>50K.
15.00-95.00,Private,199713.00,HS-grad,1.00-13.00,Married-civ-spouse,Craft-repair,Any,White,Male,0.00-7262.00,0.00,40.00,United-States,<=50K.
15.00-95.00,Private,181659.00,HS-grad,1.00-13.00,Married-civ-spouse,Machine-op-inspct,Any,White,Male,0.00-7262.00,0.00,40.00,United-States,<=50K.
15.00-95.00,Self-emp-not-inc,340939.00,Bachelors,13.00-20.00,Any,Tech-support,Any,White,Male,0.00-7262.00,0.00,40.00,United-States,<=50K.
15.00-95.00,Private,197747.00,Some-college,1.00-13.00,Any,Sales,Any,White,Female,0.00-7262.00,0.00,24.00,United-States,<=50K.
15.00-95.00,Private,34292.00,Some-college,1.00-13.00,Any,Adm-clerical,Any,White,Male,0.00-7262.00,0.00,60.00,United-States,<=50K.
15.00-95.00,Private,156764.00,11th,1.00-13.00,Any,Other-service,Any,White,Male,0.00-7262.00,0.00,40.00,United-States,<=50K.
15.00-95.00,Private,25826.00,10th,1.00-13.00,Married-civ-spouse,Craft-repair,Any,White,Male,0.00-7262.00,1887.00,47.00,United-States,>50K.
15.00-95.00,Self-emp-inc,103948.00,Bachelors,13.00-20.00,Any,Prof-specialty,Any,White,Male,0.00-7262.00,0.00,80.00,United-States,<=50K.
15.00-95.00,Private,39352.00,7th-8th,1.00-13.00,Any,Transport-moving,Any,White,Male,0.00-7262.00,0.00,48.00,United-States,>50K.
15.00-95.00,Private,168387.00,Bachelors,13.00-20.00,Married-civ-spouse,Prof-specialty,Any,White,Male,7262.00-100000.00,0.00,40.00,Canada,>50K.
15.00-95.00,Private,117789.00,Bachelors,13.00-20.00,Any,Adm-clerical,Any,White,Female,0.00-7262.00,0.00,40.00,United-States,<=50K.
15.00-95.00,Private,267147.00,HS-grad,1.00-13.00,Any,Sales,Any,White,Male,0.00-7262.00,0.00,40.00,United-States,<=50K.
15.00-95.00,Self-emp-not-inc,214242.00,Prof-school,13.00-20.00,Married-civ-spouse,Prof-specialty,Any,White,Male,0.00-7262.00,1902.00,50.00,United-States,>50K.
15.00-95.00,Private,200408.00,Some-college,1.00-13.00,Any,Tech-support,Any,White,Male,0.00-7262.00,0.00,40.00,United-States,<=50K.
15.00-95.00,Private,136455.00,Bachelors,13.00-20.00,Any,Prof-specialty,Any,White,Female,0.00-7262.00,0.00,45.00,United-States,<=50K.
15.00-95.00,Private,239824.00,Bachelors,13.00-20.00,Any,Tech-support,Any,White,Male,0.00-7262.00,0.00,40.00,United-States,<=50K.
15.00-95.00,Private,217039.00,Some-college,1.00-13.00,Any,Adm-clerical,Any,White,Male,0.00-7262.00,0.00,28.00,United-States,<=50K.
15.00-95.00,Private,51290.00,7th-8th,1.00-13.00,Any,Other-service,Any,White,Female,0.00-7262.00,0.00,40.00,United-States,<=50K.
15.00-95.00,Local-gov,175674.00,9th,1.00-13.00,Married-civ-spouse,Other-service,Any,White,Male,0.00-7262.00,0.00,40.00,United-States,<=50K.
15.00-95.00,Self-emp-not-inc,194404.00,Assoc-acdm,1.00-13.00,Any,Farming-fishing,Any,White,Male,0.00-7262.00,0.00,40.00,United-States,<=50K.
15.00-95.00,Private,45612.00,HS-grad,1.00-13.00,Any,Adm-clerical,Any,Black,Female,0.00-7262.00,0.00,37.00,United-States,<=50K.
15.00-95.00,Private,410114.00,Masters,13.00-20.00,Married-civ-spouse,Craft-repair,Any,White,Male,0.00-7262.00,0.00,40.00,United-States,>50K.
15.00-95.00,Private,182521.00,HS-grad,1.00-13.00,Any,Craft-repair,Any,Amer-Indian-Eskimo,Male,0.00-7262.00,0.00,40.00,United-States,<=50K.
15.00-95.00,Local-gov,339772.00,HS-grad,1.00-13.00,Any,Exec-managerial,Any,Black,Male,0.00-7262.00,0.00,40.00,United-States,<=50K.
15.00-95.00,Private,169658.00,10th,1.00-13.00,Any,Other-service,Any,White,Female,0.00-7262.00,0.00,21.00,United-States,<=50K.
15.00-95.00,Private,200853.00,Masters,13.00-20.00,Any,Prof-specialty,Any,White,Female,0.00-7262.00,0.00,60.00,United-States,<=50K.
15.00-95.00,Private,247564.00,HS-grad,1.00-13.00,Any,Craft-repair,Any,White,Male,0.00-7262.00,0.00,40.00,United-States,<=50K.
15.00-95.00,Private,249909.00,HS-grad,1.00-13.00,Married-civ-spouse,Handlers-cleaners,Any,White,Male,0.00-7262.00,0.00,50.00,United-States,<=50K.
15.00-95.00,Local-gov,208122.00,Bachelors,13.00-20.00,Any,Prof-specialty,Any,White,Male,0.00-7262.00,0.00,40.00,United-States,<=50K.
15.00-95.00,Private,109881.00,Bachelors,13.00-20.00,Any,Other-service,Any,White,Female,0.00-7262.00,0.00,20.00,United-States,<=50K.
15.00-95.00,Private,207824.00,HS-grad,1.00-13.00,Any,Handlers-cleaners,Any,White,Male,0.00-7262.00,0.00,60.00,United-States,<=50K.
15.00-95.00,Private,369027.00,HS-grad,1.00-13.00,Married-civ-spouse,Transport-moving,Any,Black,Male,0.00-7262.00,0.00,45.00,United-States,<=50K.
15.00-95.00,Self-emp-not-inc,114117.00,HS-grad,1.00-13.00,Married-civ-spouse,Exec-managerial,Any,White,Male,0.00-7262.00,0.00,32.00,United-States,<=50K.
15.00-95.00,Self-emp-inc,51048.00,Bachelors,13.00-20.00,Married-civ-spouse,Sales,Any,White,Male,0.00-7262.00,0.00,55.00,United-States,<=50K.
15.00-95.00,Private,102388.00,Prof-school,13.00-20.00,Married-civ-spouse,Prof-specialty,Any,White,Male,7262.00-100000.00,0.00,45.00,United-States,>50K.
15.00-95.00,Private,190483.00,Bachelors,13.00-20.00,Any,Sales,Any,White,Female,0.00-7262.00,0.00,20.00,United-States,<=50K.
15.00-95.00,Private,462440.00,11th,1.00-13.00,Any,Other-service,Any,Black,Female,0.00-7262.00,0.00,20.00,United-States,<=50K.
15.00-95.00,Private,109351.00,9th,1.00-13.00,Any,Priv-house-serv,Any,Black,Female,0.00-7262.00,0.00,24.00,United-States,<=50K.
15.00-95.00,Private,34383.00,Assoc-voc,1.00-13.00,Married-civ-spouse,Transport-moving,Any,White,Male,0.00-7262.00,0.00,55.00,United-States,<=50K.
15.00-95.00,Private,241832.00,9th,1.00-13.00,Any,Handlers-cleaners,Any,White,Male,0.00-7262.00,0.00,40.00,El-Salvador,<=50K.
15.00-95.00,Private,124187.00,HS-grad,1.00-13.00,Any,Farming-fishing,Any,Black,Male,0.00-7262.00,0.00,60.00,United-States,<=50K.
15.00-95.00,Private,153614.00,HS-grad,1.00-13.00,Married-civ-spouse,Sales,Any,White,Male,0.00-7262.00,0.00,45.00,United-States,>50K.
15.00-95.00,Self-emp-not-inc,267556.00,HS-grad,1.00-13.00,Married-civ-spouse,Sales,Any,White,Male,0.00-7262.00,0.00,64.00,United-States,<=50K.
15.00-95.00,Private,205469.00,Some-college,1.00-13.00,Married-civ-spouse,Exec-managerial,Any,White,Male,0.00-7262.00,0.00,40.00,United-States,>50K.
15.00-95.00,Private,268090.00,Bachelors,13.00-20.00,Married-civ-spouse,Sales,Any,White,Male,0.00-7262.00,0.00,26.00,United-States,>50K.
15.00-95.00,Self-emp-not-inc,165039.00,Some-college,1.00-13.00,Any,Other-service,Any,Black,Female,0.00-7262.00,0.00,40.00,United-States,<=50K.
15.00-95.00,Local-gov,120451.00,10th,1.00-13.00,Any,Other-service,Any,Black,Female,0.00-7262.00,0.00,40.00,United-States,<=50K.
15.00-95.00,Private,154374.00,Some-college,1.00-13.00,Married-civ-spouse,Craft-repair,Any,White,Male,7262.00-100000.00,0.00,60.00,United-States,>50K.
15.00-95.00,Private,103649.00,Bachelors,13.00-20.00,Married-civ-spouse,Adm-clerical,Any,Black,Female,0.00-7262.00,0.00,40.00,United-States,>50K.
15.00-95.00,Self-emp-not-inc,35723.00,HS-grad,1.00-13.00,Married-civ-spouse,Craft-repair,Any,White,Male,0.00-7262.00,0.00,60.00,United-States,<=50K.
